epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,59.7618,0.61765,0.48902,0.96029,0.87567,0.93076,0.95149,0.78494,0.74679,0.94406,1.09816,0.00106118,0.00106118,0.00106118
28,61.7291,0.54723,0.45302,0.95065,0.8591,0.91591,0.95138,0.8013,0.61876,0.99006,1.0122,0.00104703,0.00104703,0.00104703
29,63.7817,0.59618,0.46469,0.98412,0.91435,0.91409,0.97108,0.82499,0.61244,0.81726,0.98409,0.00103288,0.00103288,0.00103288
30,66.0597,0.5846,0.46709,0.96397,0.97413,0.93238,0.97989,0.8006,0.72638,0.58761,1.01904,0.00101873,0.00101873,0.00101873
31,68.0333,0.60064,0.4741,0.98462,0.97177,0.9676,0.99124,0.8298,0.62576,0.44014,0.97953,0.00100459,0.00100459,0.00100459
32,70.0665,0.5429,0.43192,0.94008,0.98493,0.97917,0.9878,0.79957,0.69155,0.4853,1.05861,0.00099044,0.00099044,0.00099044
33,72.0345,0.54379,0.43609,0.96783,0.96984,0.97917,0.98184,0.8089,0.68625,0.44419,1.05844,0.000976293,0.000976293,0.000976293
34,74.078,0.54879,0.43644,0.95328,0.99566,0.96946,0.98042,0.8309,0.6337,0.41303,1.01534,0.000962146,0.000962146,0.000962146
35,76.1667,0.53709,0.42207,0.94842,0.99324,0.94615,0.98731,0.83768,0.63906,0.42548,1.01935,0.000947999,0.000947999,0.000947999
36,78.7956,0.55469,0.41672,0.99147,0.98352,0.89657,0.97664,0.83851,0.59908,0.43415,0.98593,0.000933851,0.000933851,0.000933851
37,80.85,0.55636,0.48282,0.95945,0.95057,0.95196,0.96773,0.82092,0.61979,0.46637,0.99115,0.000919704,0.000919704,0.000919704
38,82.8747,0.58368,0.4671,0.99224,0.9288,0.95591,0.96753,0.82817,0.60189,0.43037,0.98291,0.000905557,0.000905557,0.000905557
39,84.9117,0.55067,0.42237,0.95385,0.98978,0.93115,0.97285,0.82327,0.60605,0.45424,0.98382,0.00089141,0.00089141,0.00089141
40,86.9314,0.52331,0.40886,0.95426,0.98989,0.96329,0.97549,0.82371,0.61088,0.44244,0.97983,0.000877263,0.000877263,0.000877263
41,88.9192,0.53546,0.42054,0.93758,0.97673,0.96329,0.97575,0.83654,0.60266,0.43348,0.97755,0.000863116,0.000863116,0.000863116
42,90.9633,0.51214,0.39423,0.93798,0.98608,0.96329,0.97621,0.83019,0.63072,0.43465,1.0054,0.000848969,0.000848969,0.000848969
43,93.1743,0.51365,0.40951,0.96426,0.99192,0.94742,0.97813,0.82258,0.62858,0.42915,1.05725,0.000834822,0.000834822,0.000834822
44,95.2645,0.50584,0.40214,0.94254,0.98661,0.95543,0.98079,0.82917,0.62026,0.43546,1.05548,0.000820675,0.000820675,0.000820675
45,97.2925,0.49766,0.40589,0.94411,0.9881,0.95429,0.98328,0.81777,0.63619,0.43766,1.05662,0.000806528,0.000806528,0.000806528
46,99.4986,0.48311,0.37528,0.93466,0.99008,0.94482,0.98343,0.83356,0.61261,0.41787,0.99009,0.00079238,0.00079238,0.00079238
47,101.558,0.48914,0.37452,0.9155,0.97793,0.94742,0.98408,0.84257,0.60316,0.40551,0.97772,0.000778233,0.000778233,0.000778233
48,103.576,0.47848,0.39744,0.94042,0.96302,0.97479,0.98184,0.84517,0.58777,0.40903,0.96197,0.000764086,0.000764086,0.000764086
49,105.629,0.48139,0.38046,0.92824,0.95932,0.97917,0.98164,0.84126,0.59106,0.41799,0.96861,0.000749939,0.000749939,0.000749939
50,107.63,0.54652,0.41312,0.95616,0.95837,0.95595,0.98397,0.82723,0.61093,0.42181,0.98228,0.000735792,0.000735792,0.000735792
51,109.612,0.46542,0.35201,0.92491,0.96921,0.96224,0.98652,0.8684,0.57669,0.38588,0.969,0.000721645,0.000721645,0.000721645
52,111.678,0.48656,0.36849,0.94557,0.97519,0.94952,0.98629,0.87499,0.56511,0.36378,0.97156,0.000707498,0.000707498,0.000707498
53,113.733,0.50659,0.38063,0.95189,0.97417,0.94772,0.98566,0.8613,0.57686,0.37876,0.97854,0.000693351,0.000693351,0.000693351
54,115.757,0.45285,0.34707,0.92923,0.9765,0.94572,0.98375,0.85659,0.57401,0.38965,0.98073,0.000679204,0.000679204,0.000679204
55,117.975,0.52338,0.39084,0.95263,0.94847,0.94462,0.98378,0.8439,0.57753,0.40123,0.98464,0.000665057,0.000665057,0.000665057
56,119.997,0.45486,0.34963,0.91587,0.95603,0.9597,0.98317,0.8364,0.60463,0.39751,0.99593,0.000650909,0.000650909,0.000650909
57,121.996,0.46689,0.35115,0.90592,0.98924,0.93155,0.98519,0.8426,0.60435,0.38001,0.99864,0.000636762,0.000636762,0.000636762
58,124.057,0.45725,0.33712,0.93807,0.99276,0.94605,0.98644,0.84079,0.55809,0.36129,0.9519,0.000622615,0.000622615,0.000622615
59,126.089,0.46934,0.35182,0.93778,0.96762,0.95901,0.97693,0.84243,0.56947,0.39109,0.95083,0.000608468,0.000608468,0.000608468
60,128.114,0.44459,0.33354,0.9169,0.97978,0.94742,0.976,0.84856,0.59929,0.40425,0.96702,0.000594321,0.000594321,0.000594321
61,130.168,0.46171,0.36213,0.94686,0.98139,0.94742,0.97618,0.84533,0.587,0.39703,0.95934,0.000580174,0.000580174,0.000580174
62,132.202,0.44849,0.34197,0.91528,0.98826,0.9785,0.9774,0.84502,0.56263,0.37239,0.95206,0.000566027,0.000566027,0.000566027
63,134.247,0.42389,0.31783,0.90537,0.99357,0.97465,0.97747,0.86979,0.56663,0.3605,0.96544,0.00055188,0.00055188,0.00055188
64,136.454,0.45619,0.32286,0.90629,0.99303,0.97804,0.97755,0.85899,0.59281,0.37396,0.98258,0.000537733,0.000537733,0.000537733
65,138.51,0.43237,0.31495,0.88857,0.99367,0.9765,0.97767,0.85917,0.5908,0.35891,0.9816,0.000523586,0.000523586,0.000523586
66,140.529,0.42617,0.31516,0.89009,0.99105,0.97855,0.97763,0.85878,0.57944,0.35347,0.96756,0.000509438,0.000509438,0.000509438
67,142.6,0.43062,0.30933,0.90676,0.99143,0.97917,0.97758,0.86259,0.58615,0.34689,0.97286,0.000495291,0.000495291,0.000495291
68,144.635,0.42318,0.31964,0.8794,0.99294,0.97917,0.97763,0.86884,0.56337,0.33937,0.96771,0.000481144,0.000481144,0.000481144
69,146.656,0.38165,0.28636,0.89029,0.97089,0.97917,0.97795,0.87692,0.54835,0.32978,0.95933,0.000466997,0.000466997,0.000466997
70,148.755,0.42943,0.31307,0.90543,0.97402,0.97385,0.97882,0.87487,0.54317,0.33211,0.95632,0.00045285,0.00045285,0.00045285
71,150.797,0.45525,0.32885,0.90305,0.96947,0.97458,0.97882,0.87078,0.54341,0.34329,0.95019,0.000438703,0.000438703,0.000438703
72,152.819,0.41063,0.31313,0.91182,0.97317,0.96908,0.97748,0.86615,0.55113,0.34304,0.9594,0.000424556,0.000424556,0.000424556
73,154.836,0.38176,0.28306,0.8975,0.97339,0.96868,0.9792,0.86519,0.55971,0.34717,0.96512,0.000410409,0.000410409,0.000410409
74,156.996,0.38569,0.28278,0.90492,0.99515,0.96812,0.97891,0.86717,0.55911,0.34763,0.96539,0.000396262,0.000396262,0.000396262
75,159.021,0.36692,0.28392,0.8927,0.99593,0.96747,0.9785,0.86845,0.54735,0.34852,0.96347,0.000382115,0.000382115,0.000382115
76,161.011,0.39953,0.3058,0.89167,0.99624,0.96661,0.97836,0.85835,0.56238,0.33951,0.97973,0.000367967,0.000367967,0.000367967
77,163.241,0.37095,0.28664,0.88431,0.99612,0.96735,0.9785,0.8577,0.56904,0.33508,0.9825,0.00035382,0.00035382,0.00035382
78,165.245,0.3655,0.29338,0.89669,0.99588,0.96677,0.97865,0.85975,0.57768,0.34704,0.99042,0.000339673,0.000339673,0.000339673
79,167.277,0.37886,0.28317,0.90161,0.99556,0.96648,0.97882,0.85229,0.57797,0.34858,0.99634,0.000325526,0.000325526,0.000325526
80,169.315,0.36036,0.27215,0.89798,0.99581,0.96611,0.97882,0.86466,0.59205,0.3625,0.9978,0.000311379,0.000311379,0.000311379
81,171.339,0.39927,0.29165,0.88506,0.9961,0.96571,0.9792,0.86455,0.57852,0.36883,0.98707,0.000297232,0.000297232,0.000297232
82,173.575,0.37191,0.28667,0.89103,0.99636,0.96565,0.97891,0.87398,0.56275,0.35839,0.97524,0.000283085,0.000283085,0.000283085
83,175.646,0.39219,0.28218,0.8905,0.99066,0.96722,0.979,0.87065,0.55739,0.34625,0.96931,0.000268938,0.000268938,0.000268938
84,177.699,0.39006,0.28138,0.91124,0.99037,0.97628,0.979,0.86607,0.54915,0.33031,0.96281,0.000254791,0.000254791,0.000254791
85,179.762,0.39112,0.27898,0.90118,0.99056,0.97625,0.9792,0.8641,0.5491,0.32904,0.96171,0.000240644,0.000240644,0.000240644
86,181.868,0.36516,0.27474,0.87043,0.98931,0.97597,0.979,0.85651,0.56116,0.32575,0.96827,0.000226497,0.000226497,0.000226497
87,183.948,0.35691,0.26978,0.88659,0.99197,0.96902,0.97873,0.84915,0.56495,0.32441,0.97051,0.000212349,0.000212349,0.000212349
88,186.052,0.35305,0.27508,0.89441,0.9874,0.96906,0.97873,0.85064,0.55705,0.32486,0.97145,0.000198202,0.000198202,0.000198202
89,188.105,0.35375,0.25412,0.87611,0.98263,0.96946,0.97891,0.853,0.55425,0.32636,0.97219,0.000184055,0.000184055,0.000184055
90,190.172,0.37604,0.27219,0.89051,0.97567,0.97097,0.97891,0.85377,0.55452,0.32356,0.97346,0.000169908,0.000169908,0.000169908
91,205.68,0.3069,0.228,0.80263,0.97499,0.97059,0.97942,0.8628,0.55602,0.32451,0.97411,0.000155761,0.000155761,0.000155761
92,207.873,0.2828,0.20619,0.79544,0.9935,0.96943,0.97942,0.86428,0.54637,0.32709,0.9713,0.000141614,0.000141614,0.000141614
93,210.005,0.295,0.22472,0.82191,0.99386,0.96906,0.97942,0.87281,0.54312,0.32486,0.96986,0.000127467,0.000127467,0.000127467
94,212.011,0.29318,0.22649,0.81728,0.99455,0.9681,0.9792,0.87288,0.54528,0.32867,0.96913,0.00011332,0.00011332,0.00011332
95,213.998,0.29741,0.2246,0.81908,0.99525,0.96847,0.97954,0.87095,0.56502,0.33304,0.97683,9.91726e-05,9.91726e-05,9.91726e-05
96,216.027,0.27921,0.21494,0.81936,0.99536,0.96875,0.97994,0.86693,0.57194,0.33481,0.97887,8.50255e-05,8.50255e-05,8.50255e-05
97,218.018,0.28081,0.20384,0.83465,0.99534,0.96887,0.97994,0.86755,0.57129,0.33608,0.97784,7.08784e-05,7.08784e-05,7.08784e-05
98,220.081,0.28938,0.21641,0.80402,0.99545,0.96904,0.97967,0.86856,0.56478,0.33693,0.97242,5.67313e-05,5.67313e-05,5.67313e-05
99,222.168,0.2883,0.21519,0.82861,0.99559,0.96855,0.97942,0.86959,0.55257,0.33042,0.96519,4.25842e-05,4.25842e-05,4.25842e-05
100,224.179,0.27353,0.20013,0.80101,0.99572,0.96808,0.9792,0.86733,0.54676,0.32597,0.96128,2.84371e-05,2.84371e-05,2.84371e-05
